LessonNum	QuestionNum	Question	Answer1	Answer2	Answer3	Answer4	Answer5	Answer6	Correct	CB	CDT	MB	MDT
648	1	This article is mainly about	galaxies	the habits of macromolecules	the abundance of stars	the human mind	the place and function of man in the universe		5	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	2	An anthropocentric world is one which is	centered on man himself	centered on apes	earth-centered	sun-centered	Cod-centered		1	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	3	The geocentric concept of the universe became common doctrine	at the very beginning of man's existence	within the past forty years	when men realized that the world was not anthropocentric	when the theory of evolution was accepted	when philosophers of early tribes realized the world was centered on man himself		3	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	4	The second adjustment in the understanding of man's relation to the physical universe was made when the	earth-centered theory was abandoned	sun-centered theory was accepted	anthropocentric theory was re-established	earth-centered theory was confirmed	both A and B		5	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	5	Man's third adjustment was necessitated by the discovery that	the sun was the center of only the local family of planets	the earth is only near the edge of one great galaxy in a universe of uncounted galaxies	there is only one great galaxy	the world is geocentric, not heliocentric	both C and D		2	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	6	The galactocentric theory of the universe became known	in the sixteenth century	during the Middle Ages	a hundred years ago	less than forty years ago	prior to the Copernican revolution		4	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	7	The galactocentric theory of the universe affected man by	only mildly deflating his ego	deeply disturbing his pride and self-assurance	once again establishing him as master of all things in the universe	revealing to him that intelligent beings live on other planets	carrying with it the knowledge that mankind is doomed to extinction		2	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	8	The author implies that, as a result of the latest theory of the universe, man's search for understanding is	positively futile	now at an end	impossible in light of the magnitude of the task	as much a necessity as ever before	readily attainable		4	1	2003-06-07 15:19:13	1	2003-07-26 16:20:55
648	9	According to the author, man's need for a fourth adjustment is	seen in the question: &quot;Is man the highest form of life in the universe?&quot;	wholly unexpected by scientists	the result of discovering atomic energy	damaging to his intellect	unfounded		1	1	2003-06-07 15:19:13	1	2003-08-19 09:22:11
648	10	Which of the following statements is not true, according to the author?	The heliocentric concept was unknown until the Copernican revolution.	The heliocentric concept is more deflationary to the human ego than is the geocentric concept.	Heliocentrism is no longer generally accepted by astronomers.	Heliocentrism is no more sophisticated than is geocentrism.	Man becomes even more insignificant when we accept galactocentrism.		1	1	2003-06-07 15:19:13	1	2003-08-19 09:22:46
649	1	It is the author's contention that	virtue is a supernatural gift	man is incapable of being virtuous	the existence of natural virtues cannot be established by scientific investigation	a biologist would not expect a man to be virtuous	virtues are natural to man 		5	1	2003-06-07 15:19:13	1	2003-08-04 15:49:13
649	2	&quot;Natural virtues&quot; are	common to all animals	common only to man	nonexistent	worthless	not inherited 		1	1	2003-06-07 15:19:13	1	2003-08-04 15:48:03
649	3	In contemporary society, we find little evidence of people acting in accordance with	natural virtues	animal virtues	motherly love	conscious, rational virtues	jungle virtues 		4	1	2003-06-07 15:19:13	1	2003-08-04 15:48:10
649	4	The &quot;human virtues&quot; ought to be in evidence because	they are held in common with all animals	only man is a religious creature	by definition man is a rational animal	only man can be virtuous	man inherits them from his animal forefathers 		3	1	2003-06-07 15:19:14	1	2003-08-04 15:48:17
649	5	Squalor, confusion, and ugliness are	natural conditions of society	proof that man practices the natural virtues	natural conditions of animalism	existent because man does not practice the human virtues	existent in spite of man's adherence to the human virtues 		4	1	2003-06-07 15:19:14	1	2003-08-04 15:48:24
649	6	The humanly virtuous man, according to the author, exists only as	a rare phenomenon	an abstraction in the novels of Dickens	a figment of the imagination	an imitation of animalistic behavior	an ideal toward which all men strive 		1	1	2003-06-07 15:19:14	1	2003-08-04 15:36:04
649	7	According to this article, Charles Dickens congratulates man on	being a natural pessimist	being superior to animals	practicing animal virtues	being a thinking creature	being emotional 		3	1	2003-06-07 15:19:14	1	2003-08-04 15:48:33
649	8	The love of a mother for her child is an example of	a human virtue	an animal virtue	a virtue practiced by whales	no virtue at all	both B and C 		5	1	2003-06-07 15:19:14	1	2003-08-04 15:48:41
649	9	To be satisfied with the existence of &quot;animal virtues&quot; is to be	content with the standards of animals	intellectually cold	inhuman	pessimistic	cynical 		1	1	2003-06-07 15:19:14	1	2003-08-04 15:48:48
649	10	This article concludes with the observation that	man is not natural	we ought to be happy with animal standards	even without human virtues, man is instinctively kind	even without human virtues, man is instinctively cruel	both C and D		5	1	2003-06-07 15:19:14	1	2003-08-04 15:48:55
650	1	The American attitude toward death may be described as one of	indifference	respect	repugnance	understanding	joy		3	1	2003-06-07 15:19:14	1	2003-08-04 15:41:06
650	2	Unwillingness to face death is a	characteristic of only segments of American society	superficial characteristic of American culture	quality found in all civilizations	quality inherited from our Latin ancestors	striking quality of the American character		5	1	2003-06-07 15:19:14	1	2003-08-04 15:41:36
650	3	In the novels of Hawthorne and Melville, one will find	ordinary American death attitudes	a willingness to accept death as a fact of life	a superficial attitude toward death	the foundation of modern American beliefs about death	a morbid attachment to the death theme 		2	1	2003-06-07 15:19:14	1	2003-08-04 15:41:48
650	4	In the author's opinion, Americans refuse to dwell on the idea of death	out of fear of the emotional depths	because they no longer are intensely religious	because they are materialists	because they are deeply religious	either A or B		5	1	2003-06-07 15:19:14	1	2003-07-26 16:49:22
650	5	The words &quot;pass away&quot; suggest the	religious overtones of death	indifference with which most Americans regard death	American reluctance to face the reality of death	average American belief in immortality	both A and B		3	1	2003-06-07 15:19:14	1	2003-07-26 16:49:22
650	6	Unlike American society, some primitive cultures	do not understand the causes of death	understand the causes of death	are unable to come to terms with death	have a morbid attitude toward death	live in a culture where the causes of death are easily explained		1	1	2003-06-07 15:19:14	1	2003-08-04 15:42:04
650	7	Margaret Mead suggests that	we should not rejoice at a birth	we should cry at a birth and rejoice at a funeral	a wedding should be a solemn affair	death should be accepted in the same spirit as marriage and birth	funeral parlors should be decorated like banks		4	1	2003-06-07 15:19:14	1	2003-08-04 15:42:20
650	8	According to the article, a funeral in America often becomes	undignified	too elaborate	too long	offensive	vulgar		1	1	2003-06-07 15:19:14	1	2003-07-26 16:49:22
650	9	In one respect, an American's burial is much like the rest of his life because it is	happy	sad	standardized	morbid	full of fear		3	1	2003-06-07 15:19:14	1	2003-08-04 15:42:30
650	10	One might properly infer from this article that the author believes that Americans	live in a dream world	are inclined to be cynical	do not know the meaning of life and consequently cannot face death	enjoy life more than do members of other cultures and hence fear death more	are no longer a religious people		3	1	2003-06-07 15:19:14	1	2003-08-04 15:42:41
651	1	Marion Brando symbolizes an artistic generation	that is incredibly romantic	which must reconcile itself to the realism of this world	that is in the throes of revolution	of conformists	of beatniks		2	1	2003-06-07 15:19:14	1	2003-07-26 16:51:14
651	2	Compared to Marion Brando, Burt Lancaster is	equally forceful	less ambitious	less talented	more subtle	more creative		3	1	2003-06-07 15:19:14	1	2003-08-04 15:43:50
